Timestamp: 2024-01-03T05:53:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:03:00Z, Latitude: 37.699883, Longitude: -121.93486, Barometric Pressure: 101, Engine Load: 0.373, Intake Temp: 22, MAF: 3.82, Engine Speed: 717.75, Throttle Position: 0.1568627450980392, Travelled Distance: 49737.6, Speed: 4
Timestamp: 2024-01-05T21:04:00Z, Latitude: 37.702068, Longitude: -121.935661, Barometric Pressure: None, Engine Load: None, Intake Temp: 22, MAF: 16.48, Engine Speed: 1489.75, Throttle Position: 0.2196078431372549, Travelled Distance: None, Speed: 23
Timestamp: 2024-01-05T21:06:00Z, Latitude: 37.705334, Longitude: -121.935295, Barometric Pressure: None, Engine Load: None, Intake Temp: 26, MAF: 6.35, Engine Speed: 1028.75, Throttle Position: 0.1607843137254902, Travelled Distance: None, Speed: 6
Timestamp: 2024-01-05T21:07:00Z, Latitude: 37.705349, Longitude: -121.935722, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:08:00Z, Latitude: 37.705349, Longitude: -121.935738, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:13:00Z, Latitude: 37.705284, Longitude: -121.935333, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:14:00Z, Latitude: 37.70528, Longitude: -121.935341, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:15:00Z, Latitude: 37.705288, Longitude: -121.935326, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:16:00Z, Latitude: 37.703415, Longitude: -121.933998, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49738.8, Speed: 48
Timestamp: 2024-01-05T21:17:00Z, Latitude: 37.702396, Longitude: -121.935257, Barometric Pressure: 101, Engine Load: 0.306, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49738.8, Speed: 37
Timestamp: 2024-01-05T21:18:00Z, Latitude: 37.698284, Longitude: -121.935181, Barometric Pressure: 101, Engine Load: 0.361, Intake Temp: 32, MAF: 4.17, Engine Speed: 1676.5, Throttle Position: 0.1568627450980392, Travelled Distance: 49739.5, Speed: 54
Timestamp: 2024-01-05T21:19:00Z, Latitude: 37.699509, Longitude: -121.928444, Barometric Pressure: None, Engine Load: None, Intake Temp: 28, MAF: 30.79, Engine Speed: 1879.5, Throttle Position: 0.3176470588235294, Travelled Distance: 49740.4, Speed: 95
Timestamp: 2024-01-05T21:20:00Z, Latitude: 37.701618, Longitude: -121.908905, Barometric Pressure: 101, Engine Load: 0.341, Intake Temp: 29, MAF: 5.43, Engine Speed: 1978, Throttle Position: 0.16470588235294117, Travelled Distance: 49742.1, Speed: 106
Timestamp: 2024-01-05T21:21:00Z, Latitude: 37.701454, Longitude: -121.898003, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:22:00Z, Latitude: 37.701332, Longitude: -121.886436, Barometric Pressure: None, Engine Load: None, Intake Temp: 28, MAF: 4.14, Engine Speed: 1575.75, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 82
Timestamp: 2024-01-05T21:23:00Z, Latitude: 37.700363, Longitude: -121.873184, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49745.3, Speed: 60
Timestamp: 2024-01-05T21:25:00Z, Latitude: 37.688099, Longitude: -121.87793, Barometric Pressure: 101, Engine Load: 0.133, Intake Temp: 28, MAF: 3.54, Engine Speed: 1260.75, Throttle Position: 0.15294117647058825, Travelled Distance: 49746.8, Speed: 58
Timestamp: 2024-01-05T21:26:00Z, Latitude: 37.679089, Longitude: -121.875839, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49747.8, Speed: 11
Timestamp: 2024-01-05T21:27:00Z, Latitude: 37.67897, Longitude: -121.875221, Barometric Pressure: 101, Engine Load: 0.306, Intake Temp: 30, MAF: 3.95, Engine Speed: 685, Throttle Position: 0.1568627450980392, Travelled Distance: 49748, Speed: 3
Timestamp: 2024-01-05T21:28:00Z, Latitude: 37.678997, Longitude: -121.87529, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:29:00Z, Latitude: 37.678986, Longitude: -121.87529, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:40:00Z, Latitude: 37.677528, Longitude: -121.874207, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:41:00Z, Latitude: 37.677147, Longitude: -121.874062, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:42:00Z, Latitude: 37.677128, Longitude: -121.874046, Barometric Pressure: 101, Engine Load: 0.122, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49748, Speed: 60
Timestamp: 2024-01-05T21:43:00Z, Latitude: 37.682426, Longitude: -121.875816, Barometric Pressure: None, Engine Load: None, Intake Temp: 36, MAF: 20.39, Engine Speed: 1637.5, Throttle Position: 0.2823529411764706, Travelled Distance: None, Speed: 50
Timestamp: 2024-01-05T21:44:00Z, Latitude: 37.689373, Longitude: -121.869637, Barometric Pressure: 101, Engine Load: 0.467, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49749.9, Speed: 62
Timestamp: 2024-01-05T21:45:00Z, Latitude: 37.690845, Longitude: -121.868073, Barometric Pressure: 101, Engine Load: 0.427, Intake Temp: 33, MAF: 31.82, Engine Speed: 2014.75, Throttle Position: 0.3607843137254902, Travelled Distance: 49750.6, Speed: 25
Timestamp: 2024-01-05T21:46:00Z, Latitude: 37.693455, Longitude: -121.856377, Barometric Pressure: None, Engine Load: None, Intake Temp: 33, MAF: 10.4, Engine Speed: 1379.5, Throttle Position: 0.21568627450980393, Travelled Distance: None, Speed: 67
Timestamp: 2024-01-05T21:47:00Z, Latitude: 37.695816, Longitude: -121.850266, Barometric Pressure: None, Engine Load: None, Intake Temp: 33, MAF: 6.84, Engine Speed: 1083.5, Throttle Position: 0.17647058823529413, Travelled Distance: None, Speed: 23
Timestamp: 2024-01-05T21:48:00Z, Latitude: 37.69574, Longitude: -121.849205, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:49:00Z, Latitude: 37.695717, Longitude: -121.849197, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T21:54:00Z, Latitude: 37.697105, Longitude: -121.851013, Barometric Pressure: 101, Engine Load: 0.325, Intake Temp: 36, MAF: 3, Engine Speed: 946, Throttle Position: 0.14901960784313725, Travelled Distance: 49752.9, Speed: 24
Timestamp: 2024-01-05T21:55:00Z, Latitude: 37.696594, Longitude: -121.843483, Barometric Pressure: None, Engine Load: None, Intake Temp: 33, MAF: 23.7, Engine Speed: 1505.25, Throttle Position: 0.1450980392156863, Travelled Distance: None, Speed: 64
Timestamp: 2024-01-05T21:56:00Z, Latitude: 37.693741, Longitude: -121.837784, Barometric Pressure: 101, Engine Load: 0.357, Intake Temp: 32, MAF: 6.89, Engine Speed: 1447.5, Throttle Position: 0.17254901960784313, Travelled Distance: 49754.2, Speed: 75
Timestamp: 2024-01-05T21:57:00Z, Latitude: 37.689613, Longitude: -121.825867, Barometric Pressure: 101, Engine Load: 0.224, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49755.4, Speed: 74
Timestamp: 2024-01-05T21:59:00Z, Latitude: 37.694935, Longitude: -121.805428, Barometric Pressure: 101, Engine Load: 0.09, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49757.3, Speed: 55
Timestamp: 2024-01-05T22:00:00Z, Latitude: 37.695866, Longitude: -121.805412, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T22:01:00Z, Latitude: 37.70293, Longitude: -121.799477, Barometric Pressure: 101, Engine Load: 0.439, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49758.6, Speed: 64
Timestamp: 2024-01-05T22:02:00Z, Latitude: 37.7066, Longitude: -121.796379, Barometric Pressure: 101, Engine Load: 0.2, Intake Temp: 29, MAF: 3.39, Engine Speed: 888.25, Throttle Position: 0.18823529411764706, Travelled Distance: 49759.3, Speed: 14
Timestamp: 2024-01-05T22:05:00Z, Latitude: 37.702168, Longitude: -121.794266, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-05T22:17:00Z, Latitude: 37.701927, Longitude: -121.793236, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T01:20:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T02:20:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T05:22:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T06:22:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T11:25:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T13:26:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T14:26:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T16:28:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T17:28:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T19:29:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T20:18:00Z, Latitude: 37.701855, Longitude: -121.792122, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T20:19:00Z, Latitude: 37.701904, Longitude: -121.792122, Barometric Pressure: None, Engine Load: None, Intake Temp: 19, MAF: 5.01, Engine Speed: 983.5, Throttle Position: 0.16470588235294117, Travelled Distance: None, Speed: 0
Timestamp: 2024-01-06T20:20:00Z, Latitude: 37.701962, Longitude: -121.792152, Barometric Pressure: 100, Engine Load: 0.341, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49760.2, Speed: 3
Timestamp: 2024-01-06T20:21:00Z, Latitude: 37.702744, Longitude: -121.790726, Barometric Pressure: 100, Engine Load: 0.408, Intake Temp: 19, MAF: 31.06, Engine Speed: 2015.5, Throttle Position: 0.2784313725490196, Travelled Distance: 49760.5, Speed: 34
Timestamp: 2024-01-06T20:22:00Z, Latitude: 37.695999, Longitude: -121.784645, Barometric Pressure: 100, Engine Load: 0.118, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49761.1, Speed: 54
Timestamp: 2024-01-06T20:23:00Z, Latitude: 37.693848, Longitude: -121.781746, Barometric Pressure: None, Engine Load: None, Intake Temp: 19, MAF: 20.67, Engine Speed: 1443.75, Throttle Position: 0.30980392156862746, Travelled Distance: 49762, Speed: 26
Timestamp: 2024-01-06T20:24:00Z, Latitude: 37.688683, Longitude: -121.780441, Barometric Pressure: 100, Engine Load: 0.275, Intake Temp: 18, MAF: 19.34, Engine Speed: 1624, Throttle Position: 0.27058823529411763, Travelled Distance: 49762.5, Speed: 36
Timestamp: 2024-01-06T20:25:00Z, Latitude: 37.683407, Longitude: -121.777954, Barometric Pressure: 100, Engine Load: 0.278, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49762.5, Speed: 18
Timestamp: 2024-01-06T20:26:00Z, Latitude: 37.680866, Longitude: -121.778038, Barometric Pressure: 100, Engine Load: 0.212, Intake Temp: 17, MAF: 21.01, Engine Speed: 1583.5, Throttle Position: 0.3137254901960784, Travelled Distance: 49763.5, Speed: 49
Timestamp: 2024-01-06T20:27:00Z, Latitude: 37.679619, Longitude: -121.779877, Barometric Pressure: 100, Engine Load: 0.306, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49763.5, Speed: 3
Timestamp: 2024-01-06T20:28:00Z, Latitude: 37.679615, Longitude: -121.779892, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T20:29:00Z, Latitude: 37.679588, Longitude: -121.779945, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-01-06T20:56:00Z, Latitude: 37.679844, Longitude: -121.779694, Barometric Pressure: None, Engine Load: None, Intake Temp: 31, MAF: 4.68, Engine Speed: 719.5, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 7
Timestamp: 2024-01-06T20:57:00Z, Latitude: 37.679935, Longitude: -121.779739, Barometric Pressure: 100, Engine Load: 0.306, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49763.8, Speed: 7
Timestamp: 2024-01-06T20:58:00Z, Latitude: 37.681091, Longitude: -121.777168, Barometric Pressure: 100, Engine Load: 0.278, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49764.1, Speed: 0
Timestamp: 2024-01-06T20:59:00Z, Latitude: 37.681419, Longitude: -121.777016, Barometric Pressure: 100, Engine Load: 0.376, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49764.1, Speed: 29
Timestamp: 2024-01-06T21:00:00Z, Latitude: 37.685883, Longitude: -121.779007, Barometric Pressure: 100, Engine Load: 0.137, Intake Temp: 28, MAF: 2.84, Engine Speed: 896.75, Throttle Position: 0.1568627450980392, Travelled Distance: 49764.7, Speed: 37
Timestamp: 2024-01-06T21:01:00Z, Latitude: 37.69072, Longitude: -121.781265, Barometric Pressure: 100, Engine Load: 0.129, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49765.2, Speed: 50
Timestamp: 2024-01-06T21:02:00Z, Latitude: 37.694, Longitude: -121.78157, Barometric Pressure: 100, Engine Load: 0.42, Intake Temp: 23, MAF: 19.2, Engine Speed: 1237.5, Throttle Position: 0.30196078431372547, Travelled Distance: 49765.6, Speed: 19
Timestamp: 2024-01-06T21:03:00Z, Latitude: 37.701962, Longitude: -121.786736, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 49766.7, Speed: 80
Timestamp: 2024-01-06T21:05:00Z, Latitude: 37.701138, Longitude: -121.808105, Barometric Pressure: None, Engine Load: None, Intake Temp: 18, MAF: 17.9, Engine Speed: 1853.75, Throttle Position: 0.22745098039215686, Travelled Distance: None, Speed: 95
